pff_variable,base_variable,census_variable,domain,rounding,source,variable_name,census_variable_2018,table_2018,census_variable_2019,table_2019
mrdchu18,hh1,DP02_0005,social,0,profile, !!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years,DP02_0005,DP02,,
kenyan,pop_5,B04006_077,social,0,,!!Total!!Subsaharan African!!Kenyan,B04006_077,B04006,,
moroccan,pop_5,B04006_011,social,0,,!!Total!!Arab!!Moroccan,B04006_011,B04006,,
haiti,fb2,B05006_132,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Haiti,B05006_132,B05006,,
iraqi,pop_5,B04006_008,social,0,,!!Total!!Arab!!Iraqi,B04006_008,B04006,,
uzbkstan,fb2,B05006_065,social,0,,!!Total!!Asia!!South Central Asia!!Uzbekistan,B05006_065,B05006,,
ea_bchd,ea_p25pl,DP02_0064,social,0,profile,!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,DP02_0064,DP02,DP02_0065,DP02
ea_bchd,ea_p25pl,DP02_0064,social,0,profile, !!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree,DP02_0064,DP02,,
cni1864_1,cni1864_1,DP02_0074,social,0,profile,!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02_0074,DP02,DP02_0075,DP02
cni1864_1,cni1864_1,DP02_0074,social,0,profile, !!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02_0074,DP02,,
czchslv,fb2,B05006_033,social,0,,!!Total!!Europe!!Eastern Europe!!Czechoslovakia (includes Czech Republic and Slovakia),B05006_033,B05006,,
guyanese,pop_5,B04006_045,social,0,,!!Total!!Guyanese,B04006_045,B04006,,
ea_9t12nd,ea_p25pl,DP02_0060,social,0,profile,"!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02_0060,DP02,DP02_0061,DP02
ea_9t12nd,ea_p25pl,DP02_0060,social,0,profile," !!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02_0060,DP02,,
ea_lthsgr,ea_p25pl,DP02_0060,social,0,profile,"!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02_0060,DP02,DP02_0061,DP02
ea_lthsgr,ea_p25pl,DP02_0060,social,0,profile," !!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma",DP02_0060,DP02,,
scot,fb2,B05006_007,social,0,,!!Total!!Europe!!Northern Europe!!United Kingdom (inc. Crown Dependencies)!!Scotland,B05006_007,B05006,,
kenya,fb2,B05006_095,social,0,,!!Total!!Africa!!Eastern Africa!!Kenya,B05006_095,B05006,,
cvni65pl,cvni65pl,DP02_0076,social,0,profile,!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02_0076,DP02,DP02_0077,DP02
cvni65pl,cvni65pl,DP02_0076,social,0,profile, !!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02_0076,DP02,,
cvnid_amb,cvnipop1,S1810_C02_047,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty,S1810_C02_047,S1810,,
mcdonia,fb2,B05006_037,social,0,,!!Total!!Europe!!Eastern Europe!!Macedonia,B05006_037,B05006,,
se_g9t12,pop3plen,DP02_0056,social,0,profile,!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),DP02_0056,DP02,DP02_0057,DP02
se_g9t12,pop3plen,DP02_0056,social,0,profile, !!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!High school (grades 9-12),DP02_0056,DP02,,
frnotbsq,pop_5,B04006_040,social,0,,!!Total!!French (except Basque),B04006_040,B04006,,
syrian,pop_5,B04006_013,social,0,,!!Total!!Arab!!Syrian,B04006_013,B04006,,
jamaican,pop_5,B04006_102,social,0,,!!Total!!West Indian (except Hispanic groups)!!Jamaican,B04006_102,B04006,,
c1864dild,cni1864_1,S1810_C02_064,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty!!Population 18 to 64 years,S1810_C02_064,S1810,,
se_clggsc,pop3plen,DP02_0057,social,0,profile,!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,DP02_0057,DP02,DP02_0058,DP02
se_clggsc,pop3plen,DP02_0057,social,0,profile, !!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!College or graduate school,DP02_0057,DP02,,
osam,fb2,B05006_159,social,0,,!!Total!!Americas!!Latin America!!South America!!Other South America,B05006_159,B05006,,
cvnid,cvnipop1,DP02_0071,social,0,profile,!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,DP02_0071,DP02,DP02_0072,DP02
cvnid,cvnipop1,DP02_0071,social,0,profile, !!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population!!With a disability,DP02_0071,DP02,,
carprusn,pop_5,B04006_027,social,0,,!!Total!!Carpatho Rusyn,B04006_027,B04006,,
switzrld,fb2,B05006_019,social,0,,!!Total!!Europe!!Western Europe!!Switzerland,B05006_019,B05006,,
afg,pop_5,B04006_002,social,0,,!!Total!!Afghan,B04006_002,B04006,,
carib,fb2,B05006_125,social,0,,!!Total!!Americas!!Latin America!!Caribbean,B05006_125,B05006,,
cu18damb,cvniu18_1,S1810_C02_048,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population under 18 years,S1810_C02_048,S1810,,
hh1plu18,hh1,DP02_0013,social,0,profile,!!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,DP02_0013,DP02,DP02_0014,DP02
hh1plu18,hh1,DP02_0013,social,0,profile, !!HOUSEHOLDS BY TYPE!!Total households!!Households with one or more people under 18 years,DP02_0013,DP02,,
china,fb2,B05006_049,social,0,,!!Total!!Asia!!Eastern Asia!!China,B05006_049,B05006,,
british,pop_5,B04006_023,social,0,,!!Total!!British,B04006_023,B04006,,
ms_mwd,ms_m15pl,DP02_0028,social,0,profile,!!MARITAL STATUS!!Males 15 years and over!!Widowed,DP02_0028,DP02,DP02_0029,DP02
ms_mwd,ms_m15pl,DP02_0028,social,0,profile, !!MARITAL STATUS!!Males 15 years and over!!Widowed,DP02_0028,DP02,,
snglese,pop_5,B04006_080,social,0,,!!Total!!Subsaharan African!!Senegalese,B04006_080,B04006,,
oceania,fb2,B05006_117,social,0,,!!Total!!Oceania,B05006_117,B05006,,
russian,pop_5,B04006_064,social,0,,!!Total!!Russian,B04006_064,B04006,,
gprgcu18,gplgcu18,DP02_0044,social,0,profile,!!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,DP02_0044,DP02,DP02_0045,DP02
gprgcu18,gplgcu18,DP02_0044,social,0,profile, !!GRANDPARENTS!!Number of grandparents living with own grandchildren under 18 years!!Grandparents responsible for grandchildren,DP02_0044,DP02,,
ocarib,fb2,B05006_137,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Other Caribbean,B05006_137,B05006,,
norwgian,pop_5,B04006_059,social,0,,!!Total!!Norwegian,B04006_059,B04006,,
sweden,fb2,B05006_011,social,0,,!!Total!!Europe!!Northern Europe!!Sweden,B05006_011,B05006,,
trandtob,fb2,B05006_135,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Trinidad and Tobago,B05006_135,B05006,,
kuwait,fb2,B05006_082,social,0,,!!Total!!Asia!!Western Asia!!Kuwait,B05006_082,B05006,,
cvnid_scr,cvnipop1,S1810_C02_055,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty,S1810_C02_055,S1810,,
palstnian,pop_5,B04006_012,social,0,,!!Total!!Arab!!Palestinian,B04006_012,B04006,,
easia,fb2,B05006_048,social,0,,!!Total!!Asia!!Eastern Asia,B05006_048,B05006,,
c65pldamb,cvni65pl,S1810_C02_052,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an ambulatory difficulty!!Population 65 years and over,S1810_C02_052,S1810,,
celtic,pop_5,B04006_028,social,0,,!!Total!!Celtic,B04006_028,B04006,,
subsaf,pop_5,B04006_073,social,0,,!!Total!!Subsaharan African,B04006_073,B04006,,
scandnvn,pop_5,B04006_065,social,0,,!!Total!!Scandinavian,B04006_065,B04006,,
ms_m15pl,ms_m15pl,DP02_0024,social,0,profile,!!MARITAL STATUS!!Males 15 years and over,DP02_0024,DP02,DP02_0025,DP02
ms_m15pl,ms_m15pl,DP02_0024,social,0,profile, !!MARITAL STATUS!!Males 15 years and over,DP02_0024,DP02,,
chnohktwn,fb2,B05006_050,social,0,,"!!Total!!Asia!!Eastern Asia!!China!!China, excluding Hong Kong and Taiwan",B05006_050,B05006,,
ms_mmrdsp,ms_m15pl,DP02_0026,social,0,profile,"!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",DP02_0026,DP02,DP02_0027,DP02
ms_mmrdsp,ms_m15pl,DP02_0026,social,0,profile," !!MARITAL STATUS!!Males 15 years and over!!Now married, except separated",DP02_0026,DP02,,
othr,pop_5,B04006_108,social,0,,!!Total!!Other groups,B04006_108,B04006,,
israel,fb2,B05006_080,social,0,,!!Total!!Asia!!Western Asia!!Israel,B05006_080,B05006,,
canadian,pop_5,B04006_026,social,0,,!!Total!!Canadian,B04006_026,B04006,,
dhnonyc,dfhs2,B07204_009,social,0,,!!Total!!Different house in United States 1 year ago!!Elsewhere!!Different county,B07204_009,B07204,,
liberia,fb2,B05006_112,social,0,,!!Total!!Africa!!Western Africa!!Liberia,B05006_112,B05006,,
popinfms,avgfmsz,B11002_007,social,0,,"!!Total!!In family households!!In male householder, no wife present, family!!Relatives",B11002_007,B11002,,
popinfms,avgfmsz,B11002_010,social,0,,"!!Total!!In family households!!In female householder, no husband present, family!!Relatives",B11002_010,B11002,,
popinfms,avgfmsz,B11002_004,social,0,,!!Total!!In family households!!In married-couple family!!Relatives,B11002_004,B11002,,
sthrnafr,fb2,B05006_106,social,0,,!!Total!!Africa!!Southern Africa,B05006_106,B05006,,
panama,fb2,B05006_146,social,0,,!!Total!!Americas!!Latin America!!Central America!!Panama,B05006_146,B05006,,
cambodia,fb2,B05006_068,social,0,,!!Total!!Asia!!South Eastern Asia!!Cambodia,B05006_068,B05006,,
c65pldscr,cvni65pl,S1810_C02_060,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a self-care difficulty!!Population 65 years and over,S1810_C02_060,S1810,,
moldova,fb2,B05006_038,social,0,,!!Total!!Europe!!Eastern Europe!!Moldova,B05006_038,B05006,,
c65pldcog,cvni65pl,S1810_C02_044,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 65 years and over,S1810_C02_044,S1810,,
fb2,fb2,DP02_0092,social,0,profile,!!PLACE OF BIRTH!!Total population!!Foreign born,DP02_0092,DP02,DP02_0093,DP02
fb2,fb2,DP02_0092,social,0,profile, !!PLACE OF BIRTH!!Total population!!Foreign born,DP02_0092,DP02,,
haitian,pop_5,B04006_101,social,0,,!!Total!!West Indian (except Hispanic groups)!!Haitian,B04006_101,B04006,,
pop_5,pop_5,DP02_0122,social,0,profile,!!ANCESTRY!!Total population,DP02_0122,DP02,DP02_0123,DP02
pop_5,pop_5,DP02_0122,social,0,profile, !!ANCESTRY!!Total population,DP02_0122,DP02,,
c1864dcog,cni1864_1,S1810_C02_041,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a cognitive difficulty!!Population 18 to 64 years,S1810_C02_041,S1810,,
latvian,pop_5,B04006_052,social,0,,!!Total!!Latvian,B04006_052,B04006,,
ukrnian,pop_5,B04006_092,social,0,,!!Total!!Ukrainian,B04006_092,B04006,,
latvia,fb2,B05006_035,social,0,,!!Total!!Europe!!Eastern Europe!!Latvia,B05006_035,B05006,,
nigerian,pop_5,B04006_079,social,0,,!!Total!!Subsaharan African!!Nigerian,B04006_079,B04006,,
turkey,fb2,B05006_087,social,0,,!!Total!!Asia!!Western Asia!!Turkey,B05006_087,B05006,,
windnhsp,pop_5,B04006_094,social,0,,!!Total!!West Indian (except Hispanic groups),B04006_094,B04006,,
dominica,fb2,B05006_129,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Dominica,B05006_129,B05006,,
cu18dhrg,cvniu18_1,S1810_C02_020,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With a hearing difficulty!!Population under 18 years,S1810_C02_020,S1810,,
ntvnys,pop_4,DP02_0089,social,0,profile,!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence,DP02_0089,DP02,DP02_0090,DP02
ntvnys,pop_4,DP02_0089,social,0,profile, !!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!State of residence,DP02_0089,DP02,,
ntvnotnys,pop_4,DP02_0090,social,0,profile,!!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state,DP02_0090,DP02,DP02_0091,DP02
ntvnotnys,pop_4,DP02_0090,social,0,profile, !!PLACE OF BIRTH!!Total population!!Native!!Born in United States!!Different state,DP02_0090,DP02,,
afr,fb2,B05006_091,social,0,,!!Total!!Africa,B05006_091,B05006,,
indnsia,fb2,B05006_069,social,0,,!!Total!!Asia!!South Eastern Asia!!Indonesia,B05006_069,B05006,,
danish,pop_5,B04006_033,social,0,,!!Total!!Danish,B04006_033,B04006,,
ethiopia,fb2,B05006_094,social,0,,!!Total!!Africa!!Eastern Africa!!Ethiopia,B05006_094,B05006,,
penngerm,pop_5,B04006_060,social,0,,!!Total!!Pennsylvania German,B04006_060,B04006,,
argntina,fb2,B05006_149,social,0,,!!Total!!Americas!!Latin America!!South America!!Argentina,B05006_149,B05006,,
peru,fb2,B05006_156,social,0,,!!Total!!Americas!!Latin America!!South America!!Peru,B05006_156,B05006,,
scottish,pop_5,B04006_067,social,0,,!!Total!!Scottish,B04006_067,B04006,,
icelndr,pop_5,B04006_047,social,0,,!!Total!!Icelander,B04006_047,B04006,,
barbados,fb2,B05006_127,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Barbados,B05006_127,B05006,,
swedish,pop_5,B04006_089,social,0,,!!Total!!Swedish,B04006_089,B04006,,
cajun,pop_5,B04006_025,social,0,,!!Total!!Cajun,B04006_025,B04006,,
fb2000ltr,fb4,B05005_004,social,0,,!!Total!!Entered 2010 or later!!Foreign born,B05005_004,B05005,,
fb2000ltr,fb4,B05005_009,social,0,,!!Total!!Entered 2000 to 2009!!Foreign born,B05005_009,B05005,,
scasia,fb2,B05006_056,social,0,,!!Total!!Asia!!South Central Asia,B05006_056,B05006,,
pop3plen,pop3plen,DP02_0052,social,0,profile,!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,DP02_0052,DP02,DP02_0053,DP02
pop3plen,pop3plen,DP02_0052,social,0,profile, !!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school,DP02_0052,DP02,,
guyana,fb2,B05006_155,social,0,,!!Total!!Americas!!Latin America!!South America!!Guyana,B05006_155,B05006,,
vnzuela,fb2,B05006_158,social,0,,!!Total!!Americas!!Latin America!!South America!!Venezuela,B05006_158,B05006,,
mhnwchu18,hh1,DP02_0007,social,0,profile,"!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years",DP02_0007,DP02,,
mhnwchu18,hh1,DP02_0007,social,0,profile," !!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years",DP02_0007,DP02,,
dutch,pop_5,B04006_034,social,0,,!!Total!!Dutch,B04006_034,B04006,,
african,pop_5,B04006_087,social,0,,!!Total!!Subsaharan African!!African,B04006_087,B04006,,
bolivia,fb2,B05006_150,social,0,,!!Total!!Americas!!Latin America!!South America!!Bolivia,B05006_150,B05006,,
slavic,pop_5,B04006_069,social,0,,!!Total!!Slavic,B04006_069,B04006,,
owind,pop_5,B04006_106,social,0,,!!Total!!West Indian (except Hispanic groups)!!Other West Indian,B04006_106,B04006,,
omafr,fb2,B05006_100,social,0,,!!Total!!Africa!!Middle Africa!!Other Middle Africa,B05006_100,B05006,,
hh3,hh3,DP02_0150,social,0,profile,!!COMPUTERS AND INTERNET USE!!Total households,DP02_0150,DP02,DP02_0151,DP02
hh3,hh3,DP02_0150,social,0,profile, !!COMPUTERS AND INTERNET USE!!Total households,DP02_0150,DP02,,
chile,fb2,B05006_152,social,0,,!!Total!!Americas!!Latin America!!South America!!Chile,B05006_152,B05006,,
se_nscpsc,pop3plen,DP02_0053,social,0,profile,"!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",DP02_0053,DP02,DP02_0054,DP02
se_nscpsc,pop3plen,DP02_0053,social,0,profile," !!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Nursery school, preschool",DP02_0053,DP02,,
bahamian,pop_5,B04006_095,social,0,,!!Total!!West Indian (except Hispanic groups)!!Bahamian,B04006_095,B04006,,
eafr,fb2,B05006_092,social,0,,!!Total!!Africa!!Eastern Africa,B05006_092,B05006,,
fb4,fb4,DP02_0100,social,0,profile,!!YEAR OF ENTRY!!Population born outside the United States!!Foreign born,DP02_0100,DP02,DP02_0101,DP02
fb4,fb4,DP02_0100,social,0,profile, !!YEAR OF ENTRY!!Population born outside the United States!!Foreign born,DP02_0100,DP02,,
fhnhchu18,hh1,DP02_0009,social,0,profile,"!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years",DP02_0009,DP02,,
fhnhchu18,hh1,DP02_0009,social,0,profile," !!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years",DP02_0009,DP02,,
hhint,hh3,DP02_0152,social,0,profile,!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,DP02_0152,DP02,DP02_0153,DP02
hhint,hh3,DP02_0152,social,0,profile, !!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,DP02_0152,DP02,,
armenian,pop_5,B04006_016,social,0,,!!Total!!Armenian,B04006_016,B04006,,
iranian,pop_5,B04006_048,social,0,,!!Total!!Iranian,B04006_048,B04006,,
basque,pop_5,B04006_020,social,0,,!!Total!!Basque,B04006_020,B04006,,
welsh,pop_5,B04006_093,social,0,,!!Total!!Welsh,B04006_093,B04006,,
uruguay,fb2,B05006_157,social,0,,!!Total!!Americas!!Latin America!!South America!!Uruguay,B05006_157,B05006,,
nfama65pl,hh1,DP02_0012,social,0,profile,!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02_0012,DP02,,
nfama65pl,hh1,DP02_0012,social,0,profile, !!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over,DP02_0012,DP02,,
iran,fb2,B05006_060,social,0,,!!Total!!Asia!!South Central Asia!!Iran,B05006_060,B05006,,
famchu18,hh1,DP02_0003,social,0,profile,!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years,DP02_0003,DP02,,
famchu18,hh1,DP02_0003,social,0,profile, !!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years,DP02_0003,DP02,,
mexico,fb2,B05006_139,social,0,,!!Total!!Americas!!Latin America!!Central America!!Mexico,B05006_139,B05006,,
italian,pop_5,B04006_051,social,0,,!!Total!!Italian,B04006_051,B04006,,
ausnzsbr,fb2,B05006_118,social,0,,!!Total!!Oceania!!Australia and New Zealand Subregion,B05006_118,B05006,,
eurnec,fb2,B05006_046,social,0,,"!!Total!!Europe!!Europe, n.e.c.",B05006_046,B05006,,
france,fb2,B05006_016,social,0,,!!Total!!Europe!!Western Europe!!France,B05006_016,B05006,,
cvnid_ild,cvnipop1,S1810_C02_063,social,0,subject,!!With a disability!!Subject!!DISABILITY TYPE BY DETAILED AGE!!With an independent living difficulty,S1810_C02_063,S1810,,
spain,fb2,B05006_026,social,0,,!!Total!!Europe!!Southern Europe!!Spain,B05006_026,B05006,,
rshphhldr,hhpop,DP02_0018,social,0,profile,!!RELATIONSHIP!!Population in households!!Householder,DP02_0018,DP02,DP02_0019,DP02
rshphhldr,hhpop,DP02_0018,social,0,profile, !!RELATIONSHIP!!Population in households!!Householder,DP02_0018,DP02,,
lebanese,pop_5,B04006_010,social,0,,!!Total!!Arab!!Lebanese,B04006_010,B04006,,
turkish,pop_5,B04006_091,social,0,,!!Total!!Turkish,B04006_091,B04006,,
amricas,fb2,B05006_123,social,0,,!!Total!!Americas,B05006_123,B05006,,
estonian,pop_5,B04006_037,social,0,,!!Total!!Estonian,B04006_037,B04006,,
afrnec,fb2,B05006_116,social,0,,"!!Total!!Africa!!Africa, n.e.c.",B05006_116,B05006,,
rshp_othr,hhpop,DP02_0021,social,0,profile,!!RELATIONSHIP!!Population in households!!Other relatives,DP02_0021,DP02,DP02_0023,DP02
rshp_othr,hhpop,DP02_0021,social,0,profile, !!RELATIONSHIP!!Population in households!!Other relatives,DP02_0021,DP02,,
austria,fb2,B05006_014,social,0,,!!Total!!Europe!!Western Europe!!Austria,B05006_014,B05006,,
canada,fb2,B05006_161,social,0,,!!Total!!Americas!!Northern America!!Canada,B05006_161,B05006,,
ms_mdvcd,ms_m15pl,DP02_0029,social,0,profile,!!MARITAL STATUS!!Males 15 years and over!!Divorced,DP02_0029,DP02,DP02_0030,DP02
ms_mdvcd,ms_m15pl,DP02_0029,social,0,profile, !!MARITAL STATUS!!Males 15 years and over!!Divorced,DP02_0029,DP02,,
ms_fdvcd,ms_f15pl,DP02_0035,social,0,profile,!!MARITAL STATUS!!Females 15 years and over!!Divorced,DP02_0035,DP02,DP02_0036,DP02
ms_fdvcd,ms_f15pl,DP02_0035,social,0,profile, !!MARITAL STATUS!!Females 15 years and over!!Divorced,DP02_0035,DP02,,
cuba,fb2,B05006_128,social,0,,!!Total!!Americas!!Latin America!!Caribbean!!Cuba,B05006_128,B05006,,
yemen,fb2,B05006_086,social,0,,!!Total!!Asia!!Western Asia!!Yemen,B05006_086,B05006,,
eur,fb2,B05006_002,social,0,,!!Total!!Europe,B05006_002,B05006,,
se_kndgtn,pop3plen,DP02_0054,social,0,profile,!!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,DP02_0054,DP02,DP02_0055,DP02
se_kndgtn,pop3plen,DP02_0054,social,0,profile, !!SCHOOL ENROLLMENT!!Population 3 years and over enrolled in school!!Kindergarten,DP02_0054,DP02,,
guatmala,fb2,B05006_143,social,0,,!!Total!!Americas!!Latin America!!Central America!!Guatemala,B05006_143,B05006,,
pop1pl,pop1pl,DP02_0078,social,0,profile,!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02_0078,DP02,DP02_0079,DP02
pop1pl,pop1pl,DP02_0078,social,0,profile, !!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02_0078,DP02,,
philipns,fb2,B05006_073,social,0,,!!Total!!Asia!!South Eastern Asia!!Philippines,B05006_073,B05006,,
safrican,pop_5,B04006_083,social,0,,!!Total!!Subsaharan African!!South African,B04006_083,B04006,,
hgrian,pop_5,B04006_046,social,0,,!!Total!!Hungarian,B04006_046,B04006,,
austrian,pop_5,B04006_019,social,0,,!!Total!!Austrian,B04006_019,B04006,,
sthafrca,fb2,B05006_107,social,0,,!!Total!!Africa!!Southern Africa!!South Africa,B05006_107,B05006,,
saudiar,fb2,B05006_084,social,0,,!!Total!!Asia!!Western Asia!!Saudi Arabia,B05006_084,B05006,,
nam,fb2,B05006_160,social,0,,!!Total!!Americas!!Northern America,B05006_160,B05006,,
slovene,pop_5,B04006_071,social,0,,!!Total!!Slovene,B04006_071,B04006,,
lebanon,fb2,B05006_083,social,0,,!!Total!!Asia!!Western Asia!!Lebanon,B05006_083,B05006,,
bermudan,pop_5,B04006_098,social,0,,!!Total!!West Indian (except Hispanic groups)!!Bermudan,B04006_098,B04006,,
serbia,fb2,B05006_044,social,0,,!!Total!!Europe!!Eastern Europe!!Serbia,B05006_044,B05006,,
pop25t29,pop_1,B01001_035,demographic,0,,!!Total!!Female!!25 to 29 years,B01001_035,B01001,,
fpop25t29,pop,B01001_035,demographic,0,,!!Total!!Female!!25 to 29 years,B01001_035,B01001,,
mdpop25t29,mdage,B01001_035,demographic,0,,!!Total!!Female!!25 to 29 years,B01001_035,B01001,,
pop25t29,pop_1,B01001_011,demographic,0,,!!Total!!Male!!35 to 44 years,B01001_011,B01001,,
pop25t29,pop_1,B01001_011,demographic,0,,!!Total!!Male!!25 to 29 years,B01001_011,B01001,,
mpop25t29,pop,B01001_011,demographic,0,,!!Total!!Male!!35 to 44 years,B01001_011,B01001,,
mpop25t29,pop,B01001_011,demographic,0,,!!Total!!Male!!25 to 29 years,B01001_011,B01001,,
mdpop25t29,mdage,B01001_011,demographic,0,,!!Total!!Male!!35 to 44 years,B01001_011,B01001,,
mdpop25t29,mdage,B01001_011,demographic,0,,!!Total!!Male!!25 to 29 years,B01001_011,B01001,,
pop40t44,pop_1,B01001_014,demographic,0,,!!Total!!Male!!65 to 74 years,B01001_014,B01001,,
pop40t44,pop_1,B01001_014,demographic,0,,!!Total!!Male!!40 to 44 years,B01001_014,B01001,,
mdpop40t44,mdage,B01001_014,demographic,0,,!!Total!!Male!!65 to 74 years,B01001_014,B01001,,
mdpop40t44,mdage,B01001_014,demographic,0,,!!Total!!Male!!40 to 44 years,B01001_014,B01001,,
mpop40t44,pop,B01001_014,demographic,0,,!!Total!!Male!!65 to 74 years,B01001_014,B01001,,
mpop40t44,pop,B01001_014,demographic,0,,!!Total!!Male!!40 to 44 years,B01001_014,B01001,,
pop40t44,pop_1,B01001_038,demographic,0,,!!Total!!Female!!40 to 44 years,B01001_038,B01001,,
fpop40t44,pop,B01001_038,demographic,0,,!!Total!!Female!!40 to 44 years,B01001_038,B01001,,
mdpop40t44,mdage,B01001_038,demographic,0,,!!Total!!Female!!40 to 44 years,B01001_038,B01001,,
fpop0t5,pop,B01001_027,demographic,0,,!!Total!!Female!!45 to 54 years,B01001_027,B01001,,
fpop0t5,pop,B01001_027,demographic,0,,!!Total!!Female!!Under 5 years,B01001_027,B01001,,
mdpop0t4,mdage,B01001_027,demographic,0,,!!Total!!Female!!45 to 54 years,B01001_027,B01001,,
mdpop0t4,mdage,B01001_027,demographic,0,,!!Total!!Female!!Under 5 years,B01001_027,B01001,,
fem,pop_1,DP05_0003,demographic,0,profile, !!SEX AND AGE!!Total population!!Female,DP05_0003,DP05,,
asnvtn,asn1rc,B02015_022,demographic,0,,!!Total!!Vietnamese,B02015_022,B02015,,
asnseast,asn1rc,B02015_022,demographic,0,,!!Total!!Vietnamese,B02015_022,B02015,,
mdpop50t54,mdage,B01001_016,demographic,0,,!!Total!!Male!!85 years and over,B01001_016,B01001,,
mdpop50t54,mdage,B01001_016,demographic,0,,!!Total!!Male!!50 to 54 years,B01001_016,B01001,,
pop50t54,pop_1,B01001_016,demographic,0,,!!Total!!Male!!85 years and over,B01001_016,B01001,,
pop50t54,pop_1,B01001_016,demographic,0,,!!Total!!Male!!50 to 54 years,B01001_016,B01001,,
mpop50t54,pop,B01001_016,demographic,0,,!!Total!!Male!!85 years and over,B01001_016,B01001,,
